Date,MSCI BRAZIL,MSCI USA,MSCI CHINA,MSCI INDIA,MSCI JAPAN,MSCI UK,MSCI CANADA,MSCI SOUTH AFRICA,MSCI RUSSIA,MSCI GERMANY,MSCI MEXICO,MSCI AUSTRALIA,MSCI FRANCE,MSCI SOUTH KOREA,MSCI SWITZERLAND,MSCI EM LATIN AMERICA,MSCI EM ASIA,MSCI EM EUROPE,MSCI WORLD,MSCI EUROPE
,EWZ,SPY,MCHI,INDA,EWJ,EWU,EWC,EZA,ERUS,EWG,EWW,EWA,EWQ,EWY,EWL,ILF,AAXJ,ESR,URTH,IEV
22-Oct-18,26.056873321533203,247.3002166748047,48.358131408691406,26.852481842041016,49.70803451538086,24.46307945251465,23.248493194580078,34.68247604370117,17.471464157104492,23.29596519470215,38.68553924560547,15.492914199829102,23.658876419067383,54.28913116455078,28.774147033691406,22.515573501586914,56.78187942504883,,76.59809112548828,34.663082122802734
23-Oct-18,25.912769317626953,246.04124450683594,47.46553039550781,26.961755752563477,49.1341438293457,24.356155395507812,23.060039520263672,34.57155227661133,17.476707458496094,23.010025024414062,38.437721252441406,15.328338623046875,23.502363204956055,53.30991744995117,28.599651336669922,22.27461814880371,55.974849700927734,,75.9605712890625,34.41566467285156
24-Oct-18,24.851625442504883,238.5865020751953,45.69782257080078,26.67947769165039,47.562557220458984,23.78333854675293,22.571767807006836,32.672096252441406,17.398143768310547,22.202653884887695,37.388587951660156,14.969255447387695,22.818626403808594,51.52791976928711,27.814428329467773,21.49152374267578,54.18532180786133,,73.7381591796875,33.4424934387207
25-Oct-18,25.54595375061035,242.86688232421875,46.75669479370117,26.88890838623047,48.268890380859375,23.981916427612305,22.580337524414062,33.71887969970703,17.550024032592773,22.665212631225586,38.03293991088867,15.029105186462402,23.238752365112305,52.34834671020508,28.111068725585938,22.006898880004883,55.211673736572266,,74.92462158203125,33.8713493347168
26-Oct-18,26.2271785736084,238.59552001953125,45.951595306396484,26.734111785888672,47.650856018066406,23.829166412353516,22.494672775268555,33.47624969482422,17.172941207885742,22.522239685058594,37.90076446533203,14.931851387023926,23.10694694519043,50.89274597167969,28.145963668823242,22.415176391601562,54.387088775634766,,73.888671875,33.73115921020508
29-Oct-18,25.3035945892334,237.27369689941406,44.673946380615234,26.94353675842285,47.20940017700195,23.844440460205078,22.229122161865234,32.887001037597656,17.178178787231445,22.614748001098633,35.19120788574219,14.894445419311523,23.032806396484375,50.1517219543457,28.137243270874023,21.3978214263916,53.615135192871094,,73.5433578491211,33.7393913269043
30-Oct-18,26.456439971923828,240.7896728515625,45.38278579711914,27.225811004638672,47.951045989990234,24.035381317138672,22.554637908935547,33.56636428833008,17.40862274169922,22.74090003967285,35.05902862548828,15.283452987670898,23.164609909057617,51.18386459350586,28.582202911376953,22.03367042541504,54.52744674682617,,74.59700012207031,34.028045654296875
31-Oct-18,26.29923439025879,243.36158752441406,46.59917449951172,27.489877700805664,48.41898727416992,24.295059204101562,22.708826065063477,33.46238327026367,17.633819580078125,22.917510986328125,34.76164245605469,15.410628318786621,23.403507232666016,51.404415130615234,28.878843307495117,22.020282745361328,55.255531311035156,,75.48243713378906,34.300209045410156
1-Nov-18,26.888755798339844,245.95135498046875,48.98820877075195,28.272960662841797,48.30420684814453,24.776220321655273,22.948680877685547,35.70846176147461,17.77522850036621,23.21186637878418,36.21554946899414,15.657499313354492,23.675352096557617,52.49831008911133,29.13186264038086,22.682897567749023,57.22924041748047,,76.20848846435547,34.84451675415039
2-Nov-18,27.255565643310547,244.49452209472656,49.08446502685547,28.47328758239746,48.577911376953125,24.638744354248047,22.905845642089844,36.2283821105957,17.80665397644043,23.363248825073242,36.49641799926758,15.620092391967773,23.71654510498047,53.618675231933594,28.974817276000977,22.836835861206055,57.580142974853516,,75.95172882080078,34.84451675415039
